transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,price_master,email_masked,revenue
6665,1300,Victor Anthony,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-08-24,3,Card,0.25,VictorAnthony@gmail.com,8911080491,successful,Dining Table,Furniture,50000,007c8acd46d5a127f48d158ed163d6169263d5b8eb9f3d1288479930c569b4bb,112500.0
6667,1803,Sandra Nunez,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-26,4,UPI,0.4,SandraNunez@gmail.com,9358082944,successful,Shoes,Clothing,8000,94ca8cc421febcf8ef1bc9c9827e8d50cd5aa1a997a980c92d34133cd19867c7,19200.0
6668,1133,Jesse Rowe,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-09-29,5,Card,0.15,JesseRowe@yahoo.com,8716947090,successful,TV,Electronics,45000,8d020a17c196f13eb8b3a98007ecc4eadfca6eb2c3a11188445a64ae9cfad120,191250.0
6669,2000,Gary Morton,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-12-29,2,Cash,0.3,GaryMorton@outlook.com,6805966969,successful,Mixer Grinder,Home Appliances,15000,f53f7d14e6822ee223ad63fba06156fc777ad39d4a7fca632aea8ad0bda8e44d,21000.0
6670,1656,Brandon Powell,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.4,BrandonPowell@gmail.com,9323076606,successful,Refrigerator,Home Appliances,65000,ada85650f50fe0a7a1869d0ad7d9ffadea916919d831958640366831778a8a0d,195000.0
6671,1697,Wanda Boyd,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-04-16,3,Cash,0.3,WandaBoyd@gmail.com,6638218002,successful,Refrigerator,Home Appliances,65000,d80b388509e1f453ed3c3e96f04821fc480370bccdd123408af980b3b75883c2,136500.0
6672,1450,James Hayes,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-30,2,Card,0.2,JamesHayes@yahoo.com,9428187832,successful,Shirt,Clothing,1300,8592c23452352db1ac01e9f61f2e71412cdabe9e409b4a87e7590fb33bdcb26c,2080.0
6673,1822,Lori Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-05-18,4,UPI,0.15,Lori86@gmail.com,7753786250,successful,Sofa,Furniture,80000,7e579abaf6eb47e7a935ccaa0eead80fff4ce0dc5ac76f4b167a0ccb9e173990,272000.0
6674,1225,James Johnson,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-27,4,UPI,0.05,JamesJohnson@yahoo.com,7014136636,successful,Phone,Electronics,70000,cd0bf9bdf6e4bf0cece844cf03feba9cae918b36e053fbbf05cc3ac9aad274b9,266000.0
6675,1542,Julie Newton,102,70000.0,Phone,Electronics,online,Mumbai,2026-02-01,4,Cash,0.15,JulieNewton@gmail.com,7171772670,successful,Phone,Electronics,70000,3d04aa3b9fc9da2da0aa80d05c89715a76b8151ab3f4c50ffacc9345b998b741,238000.0
6676,1565,Mark Johnson,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-01-05,4,NetBanking,0.15,MarkJohnson@yahoo.com,6109174033,successful,Microwave,Home Appliances,45000,11784dd9e3b3bc4559c6be4781c3193a9d192dd22a59b08a599029b611366e7a,153000.0
6677,1461,Michael Cook,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-14,2,Card,0.05,Michael88@gmail.com,9052044503,successful,Mixer Grinder,Home Appliances,15000,e57290ddda763757c3ce868d0f99d4668e9f9067c3e1bd3b299ef425e6d8ef09,28500.0
6678,1094,Kathleen Davis,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-28,3,Card,0.35,KathleenDavis@yahoo.com,9043383077,successful,Shirt,Clothing,1300,a49bde17f568e17561f1edb2eaaf20988220ecfef93b60ba2f50dbdb2d12dee2,2535.0
6679,1809,David Nelson,105,45000.0,Tv,Electronics,online,Delhi,2026-02-09,3,UPI,0.25,David3@gmail.com,7109432653,successful,TV,Electronics,45000,a2e3cbb6347556ec5f4861c69aacc0d1b1375feab75682e2ef280b12ccc83aaa,101250.0
6680,1214,Leonard Horton,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-10,4,UPI,0.1,LeonardHorton@outlook.com,9365866228,successful,Mixer Grinder,Home Appliances,15000,c86b84a4bc3b5848b93054d5c452219fea1040f02b4da0f38a95b14050fdeffd,54000.0
6681,1090,Richard Walker,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-11,1,Cash,0.2,RichardWalker@outlook.com,7715321158,successful,Shirt,Clothing,1300,ec1e6f784763fb133391ccf396f62694ce611e7dbc62220aa63cdd2de474e5cc,1040.0
6682,1952,Angela Smith,102,70000.0,Phone,Electronics,online,Chennai,2025-08-31,4,NetBanking,0.25,Angela64@gmail.com,6601063977,successful,Phone,Electronics,70000,4ed729bf46bd662dfc6f371d5a6407e32e642d2ea645e927cd215644cf299684,210000.0
6683,1198,Christopher Villa,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-24,3,NetBanking,0.15,ChristopherVilla@yahoo.com,7949675574,successful,Mixer Grinder,Home Appliances,15000,60855d79c1ead0e118dd9c1c4eee1a8cdb1ce6dd4d415974cd8fc1e1176e7e99,38250.0
6684,1360,Rachel Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-06-02,3,UPI,0.4,RachelDavis@yahoo.com,6273591793,successful,Laptop,Electronics,250000,ee4b99419ce83c5cce196a1d152807de71d9bd73a68192d2588d629614d94221,450000.0
6685,1027,Joseph Hunt,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-04-05,1,UPI,0.25,JosephHunt@outlook.com,7976981216,successful,Mixer Grinder,Home Appliances,15000,2a7a0da1c42eee8799b6d6b53d3e7b1636f81712737eef7f12a8a98a12f901e6,11250.0
6686,1363,Seth Everett,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-31,1,Cash,0.4,SethEverett@gmail.com,8307793839,successful,Laptop,Electronics,250000,023042d66d18130caa38f19094001d38f776675cf961f01e656073f9f93117bf,150000.0
6687,1327,Samuel Leonard,101,250000.0,Laptop,Electronics,online,Delhi,2025-06-04,4,NetBanking,0.4,SamuelLeonard@yahoo.com,6202032372,successful,Laptop,Electronics,250000,4c30426a05d1fe4866f7eaf9ac0f204015f26896d7f291d2ffbb03ad71bef462,600000.0
6688,1572,Linda Cummings,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-12,5,Card,0.35,LindaCummings@yahoo.com,7393053694,successful,Phone,Electronics,70000,7d9674378f573413cc2f91ffad1d0487bddd1f39de75125994f8f30f0d00d6de,227500.0
6689,1908,Nicole James,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-09-30,2,Cash,0.2,NicoleJames@gmail.com,6258830172,successful,Mixer Grinder,Home Appliances,15000,bbe7227eb229f1f2539b5a85c1af78510f4878451f7e02bb63d3d99958b91e19,24000.0
6690,1518,Janet Norman,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-21,5,Cash,0.4,JanetNorman@outlook.com,6679444439,successful,Mixer Grinder,Home Appliances,15000,1a221d02218462e2eccccea021dc46bc87f2e2a4d728eba30352db7b3f6c0b45,45000.0
6691,1759,Tamara Carter,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-30,5,Card,0.35,TamaraCarter@outlook.com,6536528655,successful,Refrigerator,Home Appliances,65000,c7b31468efae9bb275c5452d51f0b20db48f1caa40de444ef67736603adc650c,211250.0
6692,1038,Elizabeth Rivas,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-30,3,NetBanking,0.25,ElizabethRivas@outlook.com,6613994630,successful,Dining Table,Furniture,50000,38635b2065b984039150dae5a6b3abe86b166ae50df5faf6d91180c4a5ce7e5b,112500.0
6693,1631,Vincent Riley,104,8000.0,Shoes,Clothing,online,Delhi,2026-03-01,1,NetBanking,0.2,Vincent14@gmail.com,7693758730,successful,Shoes,Clothing,8000,a4fa1b24aca8109e760ea0459e63d0dc490a9f900e0ae7c10f187d740cf86a72,6400.0
6694,1153,Thomas Sanchez,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-28,1,UPI,0.2,ThomasSanchez@gmail.com,8453332082,successful,Phone,Electronics,70000,26086a95718a3c95ec53b99a24c6d0f7da19fe5b1b40a1e146d38a306f14f3dc,56000.0
6695,1151,Dennis Johnston,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-09-09,4,UPI,0.4,DennisJohnston@yahoo.com,8963051563,successful,Dining Table,Furniture,50000,4fac892e86f7b388a68f3dc104a20b7facc89a63947adcdfc482bd3e37acc985,120000.0
6696,1564,Adriana English,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,AdrianaEnglish@yahoo.com,8555371164,successful,Dining Table,Furniture,50000,03edbfe41a6265763265dccbb4c53c0f4d2dbbbbdd93f398e2dc2795244ef033,97500.0
6696,1564,Adriana English,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,AdrianaEnglish@yahoo.com,8555371164,failed,Dining Table,Furniture,50000,03edbfe41a6265763265dccbb4c53c0f4d2dbbbbdd93f398e2dc2795244ef033,97500.0
6697,1263,Morgan Daniel,105,45000.0,Tv,Electronics,offline,Chennai,2026-04-07,4,Card,0.25,MorganDaniel@outlook.com,7320499648,successful,TV,Electronics,45000,025bf7bb9c884e1de74a0845ab5d83506873d2d5393b67373b4fb18e2ac8b9df,135000.0
6698,1166,Daniel Mclaughlin,103,1300.0,Shirt,Clothing,online,Chennai,2025-12-13,4,Card,0.35,DanielMclaughlin@gmail.com,6048546092,successful,Shirt,Clothing,1300,58e779618af4f86b6f74a43217b95c5c236e1e7d581d402137dd32442418db6a,3380.0
6699,1334,Johnathan Pruitt,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-05-27,2,NetBanking,0.35,JohnathanPruitt@yahoo.com,9067765878,successful,Mixer Grinder,Home Appliances,15000,77cb5147b0bead99003031318fc3ba9c5d4960eeb43d829051517fdef143ca6c,19500.0
6700,1341,Paul Hobbs,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-25,4,Cash,0.15,PaulHobbs@outlook.com,9275987749,successful,Laptop,Electronics,250000,df3730e46104bb2736081117cc565619ee09668249b90e66b7a018a55528cf73,850000.0
6701,1476,Jessica Wilson,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-16,5,UPI,0.2,JessicaWilson@outlook.com,9462360337,successful,Mixer Grinder,Home Appliances,15000,b299611c167195d9642011ca074a795b4f9ef288fc348993f0376595cb142eab,60000.0
6702,1379,Anthony Howard,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-11,1,Card,0.05,Anthony42@gmail.com,8187928333,successful,Sofa,Furniture,80000,76d73afda7f524a563d3302c18505c83409d8f5e8104a572055ded5e6e89afc2,76000.0
6703,1009,Stephanie Roy,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-07-27,2,NetBanking,0.3,StephanieRoy@yahoo.com,6632588984,successful,Shirt,Clothing,1300,db002c8ad19aaf83f3f17467ce6d99e96ca256d416b4ea08163dd22fb0824e2a,1819.9999999999998
6704,1779,Vanessa Maxwell,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-03,2,Cash,0.2,Vanessa12@gmail.com,7583309267,successful,TV,Electronics,45000,15db355aee041c61cd5c204952bcca74bd6accec06fccd2d845a262030481169,72000.0
6705,1046,Stephanie Bell,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-25,2,Cash,0.05,StephanieBell@yahoo.com,6737540042,successful,Phone,Electronics,70000,eed5996121efee3af923510d08b932f1fbcb3764d3a80f416679073ada28fb82,133000.0
6706,1363,Seth Everett,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-12,2,Card,0.4,SethEverett@gmail.com,8307793839,successful,Microwave,Home Appliances,45000,023042d66d18130caa38f19094001d38f776675cf961f01e656073f9f93117bf,54000.0
6707,1692,Lisa Owens,104,8000.0,Shoes,Clothing,online,Delhi,2026-12-02,5,NetBanking,0.2,Lisa31@gmail.com,8412729025,successful,Shoes,Clothing,8000,d21c6ebac08e2199bd98e2a7ce695709e67e84335b1f28b936a96585bbaf6f72,32000.0
6708,1839,Ryan Wilkinson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-30,4,UPI,0.4,Ryan34@gmail.com,7575470045,successful,Shoes,Clothing,8000,0871fd755c109948ffe99c7cec5d357c5e1292cdd54baee1902bf67fefa596e6,19200.0
6709,1840,Kelly Chang,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-11,1,Card,0.05,KellyChang@yahoo.com,8556750724,successful,Refrigerator,Home Appliances,65000,9c2b8cfe84c4d6e167e4123a1c56fe972d11980dd1439cf7f391f4c0c23b02ee,61750.0
6710,1993,Samantha Lambert,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,successful,Microwave,Home Appliances,45000,0ee250224669987bd4a43dc6489be2d9239cc8074a29df06389a4b8561790792,81000.0
6710,1993,Samantha Lambert,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,failed,Microwave,Home Appliances,45000,0ee250224669987bd4a43dc6489be2d9239cc8074a29df06389a4b8561790792,81000.0
6711,1434,Ryan Vaughn,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-05-26,4,Card,0.25,RyanVaughn@gmail.com,7278973850,successful,Microwave,Home Appliances,45000,7a52268b3873ad8fc7efffce88f5b073e419b9d27663ff811edeb49e26af0779,135000.0
6712,1834,David Thomas,106,80000.0,Sofa,Furniture,online,Mumbai,2026-01-01,3,Card,0.4,DavidThomas@yahoo.com,6689625827,successful,Sofa,Furniture,80000,cee1be63d508d1066dac77892987aa906563f9deaa6797bb1e97a9a84edc9e6e,144000.0
6713,1088,Duane Smith,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-12-06,3,UPI,0.2,DuaneSmith@gmail.com,9359605068,successful,Mixer Grinder,Home Appliances,15000,fbde83a2141293709213da25194fab01d409b7394df85ef0bf05a1f72bc4466d,36000.0
6714,1416,Lance Lindsey,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-10-03,1,NetBanking,0.1,LanceLindsey@yahoo.com,8600464159,successful,Microwave,Home Appliances,45000,2d74da576b5d5abb84f89c2c5c7e7017c85d949f87331b71731f4f49adc568f5,40500.0
6715,1598,Randall Kennedy,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-09,3,Cash,0.05,RandallKennedy@gmail.com,6819223186,successful,Laptop,Electronics,250000,bed13d39a19a16fe3b939d94bf594883b5e67768cd5ab6a125cc7415b21468ad,712500.0
6716,1590,Karen Anderson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-04-28,5,NetBanking,0.35,KarenAnderson@gmail.com,8073355095,successful,Shoes,Clothing,8000,797c7995d7b5b27f89626cd36ece7df87b7d06372274a9ff6f08b3d5365f84ff,26000.0
6717,1376,Mark Clark,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-05,2,Cash,0.35,MarkClark@yahoo.com,9215018859,successful,Laptop,Electronics,250000,50e94879775be2105d1a28ac46fa22b1178b884d7c57aaa446524e9925e58f46,325000.0
6718,1442,Donna Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-07,5,UPI,0.35,DonnaJackson@gmail.com,8653485285,successful,Sofa,Furniture,80000,81d092cb189024229083d31f711d10c37709408ccaa96df74c8264c15750b859,260000.0
6719,1907,Teresa Schwartz,106,80000.0,Sofa,Furniture,online,Chennai,2025-11-05,2,UPI,0.15,TeresaSchwartz@outlook.com,9936156941,successful,Sofa,Furniture,80000,072469d079ae0035112e7fb11642a9bb5ef6047248e9f2bbcae0985c8f1d2dd1,136000.0
6720,1662,Matthew Brown,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-28,3,UPI,0.35,Matthew94@gmail.com,7682821709,successful,Phone,Electronics,70000,35d24cf878761e3a02ba21d86580aa99a560d4adfc4b4fe60744eb23e04b8bef,136500.0
6720,1662,Matthew Brown,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-28,3,UPI,0.35,Matthew94@gmail.com,7682821709,failed,Phone,Electronics,70000,35d24cf878761e3a02ba21d86580aa99a560d4adfc4b4fe60744eb23e04b8bef,136500.0
6721,1163,Adriana Saunders,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-20,2,Cash,0.15,AdrianaSaunders@outlook.com,8002568902,successful,Laptop,Electronics,250000,fbfcc05f1409267e078553b33cad25098040521675ebcf787024dbde8f243faf,425000.0
6722,1354,Jordan Donaldson,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-02-17,2,Card,0.3,Jordan96@gmail.com,7061182732,successful,Refrigerator,Home Appliances,65000,1f6fb0499e8051ec7df11cfa08c660f3af524e776849f42caad117680abaed11,91000.0
6722,1354,Jordan Donaldson,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-02-17,2,Card,0.3,Jordan96@gmail.com,7061182732,failed,Refrigerator,Home Appliances,65000,1f6fb0499e8051ec7df11cfa08c660f3af524e776849f42caad117680abaed11,91000.0
6723,1843,Alexander Lamb,103,1300.0,Shirt,Clothing,online,Bangalore,2025-06-17,1,UPI,0.3,AlexanderLamb@outlook.com,9222395210,successful,Shirt,Clothing,1300,0730ddced937577c2afc4b3fa2de02c5fe5bbb8195781651fb56f47cc5ee6bf4,909.9999999999999
6724,1200,Natalie Peters,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-02,4,Card,0.15,NataliePeters@outlook.com,9203844464,successful,Mixer Grinder,Home Appliances,15000,bfdb09ce19aba636b39cb4c6bd4a2822bba25da84fe62d7bd1695914af89c9ec,51000.0
6725,1587,Dylan Colon,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-27,1,UPI,0.35,Dylan70@gmail.com,7381591882,successful,TV,Electronics,45000,d63212c7039d2bf995f2736757b738f210e613b327fe0389ff1e56645539addf,29250.0
6726,1137,Kelly Jackson,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-25,2,NetBanking,0.2,KellyJackson@outlook.com,9788395018,successful,Shirt,Clothing,1300,db2b76dae13aa364c5a95d5a2063fc99885801fc00c639e2cee7c23c9332feaa,2080.0
6727,1769,Jennifer Fisher,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,JenniferFisher@yahoo.com,8050564366,successful,Laptop,Electronics,250000,590108ca33623e7d4cbd6e2de3587b6f4b5638851f44202deaaa98d0945f4ce3,1062500.0
6727,1769,Jennifer Fisher,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,JenniferFisher@yahoo.com,8050564366,failed,Laptop,Electronics,250000,590108ca33623e7d4cbd6e2de3587b6f4b5638851f44202deaaa98d0945f4ce3,1062500.0
6728,1710,Dale Black,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-18,3,Cash,0.35,DaleBlack@yahoo.com,8336545080,successful,Sofa,Furniture,80000,8278d687e53faac62480c55c0a41ead528db63555835e72b3645c79d31501c6e,156000.0
6729,1128,Autumn Morgan,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-14,5,Cash,0.15,AutumnMorgan@gmail.com,8067247806,successful,Dining Table,Furniture,50000,553531e8748f4124e7a5fa498e9993a7b6a9d3f98568e22bc4cfbb379fd153a7,212500.0
6729,1128,Autumn Morgan,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-14,5,Cash,0.15,AutumnMorgan@gmail.com,8067247806,failed,Dining Table,Furniture,50000,553531e8748f4124e7a5fa498e9993a7b6a9d3f98568e22bc4cfbb379fd153a7,212500.0
6730,1870,Thomas Lambert,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-23,3,Card,0.15,ThomasLambert@gmail.com,8841603416,successful,TV,Electronics,45000,684542e6ae30cd8dd6c3d708b01de4df6abeca94635ea76c7087c336118c65e0,114750.0
6731,1731,Miranda Evans,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-08-06,5,NetBanking,0.3,MirandaEvans@gmail.com,7553890140,successful,Microwave,Home Appliances,45000,9947c16bac582df7fe4a0d74cbbd761e351e772b5fc8cb47e6741b553909b8e2,157500.0
6732,1838,Nicole Evans,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-22,3,UPI,0.35,NicoleEvans@gmail.com,8049227583,successful,Microwave,Home Appliances,45000,2703f432a8a87a3e83ff96a08013a802a016f57baada4ed45ae0a7f7d6f9ec5a,87750.0
6733,1159,Steven Jackson,101,250000.0,Laptop,Electronics,online,Chennai,2026-02-28,4,Cash,0.4,StevenJackson@outlook.com,7121746333,successful,Laptop,Electronics,250000,a45ce41c94c571f2f01ea276352663f3f62e1142e1b69a9366af95c971fa6ecf,600000.0
6734,1196,Ashley Ortiz,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-10,4,Cash,0.25,AshleyOrtiz@gmail.com,9442137093,successful,Sofa,Furniture,80000,edfa7908911e47a55be1d2a01fcfccf66598e6b3e281f3db9674ebba392df612,240000.0
6735,1134,Jennifer Williams,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-08-19,2,NetBanking,0.2,JenniferWilliams@yahoo.com,8920124126,successful,Mixer Grinder,Home Appliances,15000,1474fa8a99676f90f45f70415e6e5ed4ccf52cae3c58c47b1d6733e03b3e7209,24000.0
6736,1710,Dale Black,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-30,2,Card,0.15,DaleBlack@yahoo.com,8336545080,successful,Mixer Grinder,Home Appliances,15000,8278d687e53faac62480c55c0a41ead528db63555835e72b3645c79d31501c6e,25500.0
6737,1328,Toni Crawford,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-12,3,Cash,0.15,ToniCrawford@yahoo.com,7707451857,successful,Shirt,Clothing,1300,94d0b61ef1e6b25601eac12ea6435131d5e9a19ee2d729dbc5772d1c04c52a97,3315.0
6738,1734,David Jackson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-23,5,Card,0.35,DavidJackson@yahoo.com,6299170858,successful,Shoes,Clothing,8000,8dce63b83e35467e4e96bb8d6bcf37d7505423f9f504844ab899b022a0897715,26000.0
6739,1377,Steven Keith,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-06,4,Card,0.15,Steven25@gmail.com,7490253101,successful,Shirt,Clothing,1300,756d17d48d101a7101169276d0689936b164677a532092d98371fd1d8f088d48,4420.0
6740,1475,Jeremiah Jensen,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-07-24,1,UPI,0.4,Jeremiah94@gmail.com,8728285561,successful,Dining Table,Furniture,50000,dbeebc0cc6ea5e8433929c80077e3029e33fdfc7fe476faf5898b18c0f3436f0,30000.0
6741,1322,Heather Escobar,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-08-30,5,NetBanking,0.1,HeatherEscobar@gmail.com,8471468220,successful,Refrigerator,Home Appliances,65000,9d47f6dba9f70d0fdfdcf49feb659dfa78ba4139ae311850c47cc4429f1ecc83,292500.0
6742,1536,Michael Chavez,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-05-02,2,Card,0.1,MichaelChavez@yahoo.com,9826461985,successful,Dining Table,Furniture,50000,74b1b4218c8ca84eea803c1367fde53626e7812b7626945ccd5b7f5911c96dc1,90000.0
6743,1350,Christine Nelson,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-25,3,Card,0.4,Christine34@gmail.com,9856539567,successful,Microwave,Home Appliances,45000,7533434b3e11907835bc6e69ff39b9e42dfdeba31aaf524bba8883c8b339aef1,81000.0
6744,1943,Dana Adkins,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-04,2,Card,0.4,DanaAdkins@yahoo.com,6319334410,successful,Laptop,Electronics,250000,be3840a4618d7fc5c27270b8605296e3159d1d697426b39c42bde4059989edde,300000.0
6745,1652,Kelly Hamilton,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-04-11,2,Card,0.35,KellyHamilton@gmail.com,9439488559,successful,Mixer Grinder,Home Appliances,15000,ef109a4c84b36c60901f3899ac2896b80b70e49a1400d50a10389ddd1d2f7adf,19500.0
6746,1184,Oscar Tucker,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-07,5,UPI,0.05,Oscar71@gmail.com,8351864909,successful,Shoes,Clothing,8000,010a2d9fa8036693c2b58f7532503f630ceb07fdff1949f1e966d4b1303a07c9,38000.0
6746,1184,Oscar Tucker,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-07,5,UPI,0.05,Oscar71@gmail.com,8351864909,failed,Shoes,Clothing,8000,010a2d9fa8036693c2b58f7532503f630ceb07fdff1949f1e966d4b1303a07c9,38000.0
6747,1700,Jennifer Olson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-08-13,3,Cash,0.15,JenniferOlson@gmail.com,7225518481,successful,TV,Electronics,45000,77d16ac8d2473cb622c028a787125ba99eb2df62ac220e3a12ff39386ed57ead,114750.0
6748,1544,Robert Moore,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-19,3,Card,0.4,Robert67@gmail.com,9019432187,successful,Shirt,Clothing,1300,e9111119c1109c45af90f1ac0c2da102a979ae512d71a1e749b24495d51e5d19,2340.0
6749,1509,Linda Martin,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-30,3,Card,0.1,LindaMartin@outlook.com,6233316288,successful,TV,Electronics,45000,c97cba33b0eaf9cee451f1a1d5e9d268b14e5049493b14c67c97b0a01f197419,121500.0
6750,1500,John Torres,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-04-11,3,Card,0.15,JohnTorres@yahoo.com,6844319073,successful,Mixer Grinder,Home Appliances,15000,5ee9a4dd2c90704b9802fcb54615d78b040d52a9a7fe66398493087787845391,38250.0
6751,1442,Donna Jackson,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-20,4,NetBanking,0.4,DonnaJackson@gmail.com,8653485285,successful,TV,Electronics,45000,81d092cb189024229083d31f711d10c37709408ccaa96df74c8264c15750b859,108000.0
6752,1457,Carla Smith,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-12,4,UPI,0.15,CarlaSmith@yahoo.com,9399875795,successful,Shirt,Clothing,1300,48b905555a36d3cf3b98c4217ee44c3c99c8142b7bfc126ff790c6bdab9d1526,4420.0
6753,1917,Bruce Dodson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-30,1,UPI,0.3,BruceDodson@yahoo.com,7055618610,successful,Microwave,Home Appliances,45000,5e30ec03e2f20d2da58a4cc1a0ddefa03d57a742b0337c7e2ec9bd14c2316fa5,31499.999999999996
6754,1428,James Mccoy,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-12-26,4,NetBanking,0.2,JamesMccoy@gmail.com,6657573377,successful,Shirt,Clothing,1300,68130ae7785904cbf6e84a06fe5cd0fa3419b933dea43fbfc4af1bcbab9df6b6,4160.0
6755,1678,Joshua Faulkner,106,80000.0,Sofa,Furniture,online,Chennai,2026-04-07,2,NetBanking,0.05,JoshuaFaulkner@gmail.com,8958622135,successful,Sofa,Furniture,80000,27dca8a65b5e187783bdb33d91204c55f15fc64a06f7e10bbaa4b62f8fcad3a3,152000.0
6756,1586,Kristen Lawrence,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-07-11,3,Cash,0.4,KristenLawrence@gmail.com,7561280247,successful,Phone,Electronics,70000,919fc44099622f30f1ddce6023f6fa52097849e1be6df8f740a7d807be8f8b3b,126000.0
